w,age,annuity,age_bin,db_pension,stock_owner
44256.04087059069,30,0,18–39,1,0
43584.21085650297,30,0,18–39,1,0
44256.22295325698,30,0,18–39,1,0
43680.85655269671,30,0,18–39,1,0
237.51182357129213,43,0,40–54,0,1
235.43785451465715,43,0,40–54,0,1
237.28285033680118,43,0,40–54,0,1
242.09397452345985,43,0,40–54,0,1
238.91573052599148,43,0,40–54,0,1
8388.408190354048,47,0,40–54,0,1
8447.995921838856,47,0,40–54,0,1
8980.712305004814,47,0,40–54,0,1
8676.464752337353,47,0,40–54,0,1
9135.249843572421,47,0,40–54,0,1
97610.51854762045,77,0,75+,1,0
93614.60522546872,77,0,75+,1,0
92448.24488791636,77,0,75+,1,0
95813.0314912067,77,0,75+,1,0
91866.33199812526,77,0,75+,1,0
22623.582225709466,25,0,18–39,0,1
22870.297133041455,25,0,18–39,0,1
22811.11333376038,25,0,18–39,0,1
22843.894877053892,25,0,18–39,0,1
22870.943495807747,25,0,18–39,0,1
229.17142329755794,73,0,65–74,1,1
231.2160048524247,73,0,65–74,1,1
233.03469052443984,73,0,65–74,1,1
237.74500061540698,73,0,65–74,1,1
230.4635872904657,73,0,65–74,1,1
55707.17675693029,31,0,18–39,0,0
56605.00764818822,31,0,18–39,0,0
56024.41580444237,31,0,18–39,0,0
56194.48836197193,31,0,18–39,0,0
55906.43685972259,31,0,18–39,0,0
40603.864585222305,52,0,40–54,0,1
47828.44894163502,52,0,40–54,0,1
44416.82954219829,52,0,40–54,0,1
41086.91957168346,52,0,40–54,0,1
36954.74781412295,52,0,40–54,0,1
10433.349369477586,51,0,40–54,0,1
12201.1200257022,51,0,40–54,0,1
8753.608089992627,51,0,40–54,0,1
10381.658745154906,51,0,40–54,0,1
9418.81839996544,51,0,40–54,0,1
18986.714806701326,34,0,18–39,0,1
19257.76257145181,34,0,18–39,0,1
18688.54414303855,34,0,18–39,0,1
19176.77709901363,34,0,18–39,0,1
18637.266264940637,34,0,18–39,0,1
37754.43069607319,64,0,55–64,1,1
36260.41185527709,64,0,55–64,1,1
36758.35641412008,64,0,55–64,1,1
36585.37389233907,64,0,55–64,1,1
36396.92111520336,64,0,55–64,1,1
60141.77742772721,86,0,75+,1,0
60333.574258744375,86,0,75+,1,0
64972.242436365574,86,0,75+,1,0
61931.17618329017,86,0,75+,1,0
65985.35542149746,86,0,75+,1,0
45098.82607994522,30,0,18–39,0,0
45174.471729314835,30,0,18–39,0,0
45511.07979523508,30,0,18–39,0,0
44211.369190991965,30,0,18–39,0,0
45548.937118942005,30,0,18–39,0,0
66195.02536169055,74,0,65–74,0,0
63805.83344831713,74,0,65–74,0,0
65447.32808914278,74,0,65–74,0,0
63976.459532142624,74,0,65–74,0,0
63636.30642152815,74,0,65–74,0,0
3946.96636772258,62,0,55–64,0,1
4141.512790329223,62,0,55–64,0,1
4311.979958165369,62,0,55–64,0,1
4161.945682255282,62,0,55–64,0,1
4039.358441873703,62,0,55–64,0,1
297.90781984203846,77,0,75+,0,1
301.2394380246287,77,0,75+,0,1
302.6933536408082,77,0,75+,0,1
309.11895233921166,77,0,75+,0,1
300.88892645896584,77,0,75+,0,1
12170.082091655358,36,0,18–39,0,0
12447.513030357224,36,0,18–39,0,0
12080.431957915305,36,0,18–39,0,0
12371.309427117647,36,0,18–39,0,0
12135.054977083159,36,0,18–39,0,0
44259.29127907423,51,0,40–54,0,1
52123.05879156851,51,0,40–54,0,1
37330.86632458941,51,0,40–54,0,1
44753.7663542814,51,0,40–54,0,1
40270.637457741184,51,0,40–54,0,1
20599.191386189752,62,0,55–64,0,1
22314.424321229304,62,0,55–64,0,1
23140.30433563937,62,0,55–64,0,1
22253.01476034026,62,0,55–64,0,1
21051.109648963025,62,0,55–64,0,1
12066.456448988623,41,0,40–54,0,0
11902.3232873067,41,0,40–54,0,0
11975.944041962663,41,0,40–54,0,0
11963.053747752081,41,0,40–54,0,0
11875.581185034207,41,0,40–54,0,0
14261.656678931175,61,0,55–64,0,0
14274.109713952257,61,0,55–64,0,0
14225.547550949783,61,0,55–64,0,0
14264.041183922202,61,0,55–64,0,0
14222.579639712088,61,0,55–64,0,0
38331.36691851739,35,0,18–39,0,0
40107.49382924349,35,0,18–39,0,0
39104.82560746295,35,0,18–39,0,0
38378.992455774205,35,0,18–39,0,0
39839.04949164532,35,0,18–39,0,0
19676.77845589555,45,0,40–54,0,0
19830.5302454359,45,0,40–54,0,0
19828.424311921408,45,0,40–54,0,0
20035.159348279758,45,0,40–54,0,0
19877.947039932125,45,0,40–54,0,0
11295.657721608228,34,0,18–39,0,0
11479.375557464935,34,0,18–39,0,0
11254.329466528381,34,0,18–39,0,0
11478.132105197887,34,0,18–39,0,0
11307.531171862669,34,0,18–39,0,0
58026.48784566131,69,0,65–74,0,0
53505.27758136475,69,0,65–74,0,0
53879.202993939,69,0,65–74,0,0
55607.23801341617,69,0,65–74,0,0
54108.711944428556,69,0,65–74,0,0
48902.10452552383,38,0,18–39,0,1
50573.442262039964,38,0,18–39,0,1
46098.50116084847,38,0,18–39,0,1
47909.31606601885,38,0,18–39,0,1
47924.92951622817,38,0,18–39,0,1
44141.00400366663,30,0,18–39,0,1
43984.69718066865,30,0,18–39,0,1
48331.6732819732,30,0,18–39,0,1
45102.71592790254,30,0,18–39,0,1
48908.88811738801,30,0,18–39,0,1
266.2743685241902,80,0,75+,0,1
267.29475017296966,80,0,75+,0,1
268.7776409410613,80,0,75+,0,1
274.6240530162422,80,0,75+,0,1
268.6061061926753,80,0,75+,0,1
6765.958443905764,50,0,40–54,0,1
6746.027808295919,50,0,40–54,0,1
7276.375384009543,50,0,40–54,0,1
6871.067941324735,50,0,40–54,0,1
7370.734203038239,50,0,40–54,0,1
63703.310307719454,71,0,65–74,1,0
59140.845835898755,71,0,65–74,1,0
61027.4496323288,71,0,65–74,1,0
60697.648913544515,71,0,65–74,1,0
59645.611176784,71,0,65–74,1,0
65868.10975949401,72,0,65–74,1,1
66088.4123399727,72,0,65–74,1,1
71170.4293832559,72,0,65–74,1,1
67833.56447349922,72,0,65–74,1,1
72253.62144352448,72,0,65–74,1,1
13692.906006382807,28,0,18–39,0,1
13310.379391952973,28,0,18–39,0,1
13544.9378219297,28,0,18–39,0,1
13485.449958959409,28,0,18–39,0,1
13390.132583360204,28,0,18–39,0,1
51028.65523581282,73,0,65–74,1,1
51391.54933924991,73,0,65–74,1,1
51332.39529249279,73,0,65–74,1,1
51485.15023654931,73,0,65–74,1,1
51350.78647999158,73,0,65–74,1,1
35136.09908540106,62,0,55–64,0,1
35269.98522195005,62,0,55–64,0,1
37978.86787141891,62,0,55–64,0,1
36219.51754290849,62,0,55–64,0,1
38556.58581159487,62,0,55–64,0,1
239.19087987836332,59,0,55–64,0,1
234.43709510563724,59,0,55–64,0,1
234.96700853871835,59,0,55–64,0,1
237.74048276780064,59,0,55–64,0,1
243.25402225955926,59,0,55–64,0,1
9153.433464601614,40,0,18–39,0,1
10708.199321702716,40,0,18–39,0,1
7681.875271659825,40,0,18–39,0,1
9113.579103830541,40,0,18–39,0,1
8263.46975373981,40,0,18–39,0,1
4602.234630411727,56,0,55–64,0,1
4745.994802603211,56,0,55–64,0,1
4924.117956346804,56,0,55–64,0,1
4742.794474167432,56,0,55–64,0,1
4688.482555287267,56,0,55–64,0,1
3555.6597336227173,40,0,18–39,0,1
3727.305385691867,40,0,18–39,0,1
3876.4292976353076,40,0,18–39,0,1
3738.721223615474,40,0,18–39,0,1
3579.6719326334824,40,0,18–39,0,1
106937.46854491404,26,0,18–39,0,1
106371.66419143097,26,0,18–39,0,1
103276.12693201294,26,0,18–39,0,1
105975.89062372776,26,0,18–39,0,1
103318.0923965439,26,0,18–39,0,1
3407.9298747176244,73,0,65–74,1,1
3429.5048401642,73,0,65–74,1,1
3435.385682605426,73,0,65–74,1,1
3480.691751279534,73,0,65–74,1,1
3466.7594962946678,73,0,65–74,1,1
15464.30520708641,47,0,40–54,0,0
15518.044202673962,47,0,40–54,0,0
16689.207511402266,47,0,40–54,0,0
15940.768715517595,47,0,40–54,0,0
16938.87201184869,47,0,40–54,0,0
24848.80247287996,74,0,65–74,0,1
23211.745704742116,74,0,65–74,0,1
24178.205218096882,74,0,65–74,0,1
23220.68777653748,74,0,65–74,0,1
23629.44250440815,74,0,65–74,0,1
594.7048565169733,64,0,55–64,0,0
636.434925423152,64,0,55–64,0,0
668.510512772841,64,0,55–64,0,0
639.1584274824714,64,0,55–64,0,0
605.6398746572013,64,0,55–64,0,0
46985.288191355874,39,0,18–39,0,1
47173.67150531619,39,0,18–39,0,1
50777.49584189219,39,0,18–39,0,1
48448.32145868232,39,0,18–39,0,1
51561.17290921102,39,0,18–39,0,1
17494.68595844483,33,0,18–39,0,1
17142.72171822204,33,0,18–39,0,1
17397.185591192618,33,0,18–39,0,1
17554.377641971314,33,0,18–39,0,1
17241.907363560964,33,0,18–39,0,1
53397.344853727474,53,0,40–54,0,1
62884.715608638915,53,0,40–54,0,1
45038.43340494171,53,0,40–54,0,1
53993.91238450702,53,0,40–54,0,1
48585.16830401942,53,0,40–54,0,1
41842.447038871775,39,0,18–39,0,1
41985.552945091986,39,0,18–39,0,1
45228.896097388686,39,0,18–39,0,1
43118.58642943006,39,0,18–39,0,1
45911.08773291914,39,0,18–39,0,1
16290.433190734082,65,0,55–64,1,0
14631.833171768152,65,0,55–64,1,0
14937.34875567236,65,0,55–64,1,0
15469.956250130183,65,0,55–64,1,0
14771.480800340352,65,0,55–64,1,0
4899.735394058766,85,0,75+,0,1
5368.955466744495,85,0,75+,0,1
5823.488918777226,85,0,75+,0,1
5213.700014997267,85,0,75+,0,1
5047.094368933565,85,0,75+,0,1
59048.36239207347,59,0,55–64,0,0
56711.69979895724,59,0,55–64,0,0
57490.49079698386,59,0,55–64,0,0
57219.94414999964,59,0,55–64,0,0
56925.20184630342,59,0,55–64,0,0
6256.357985393483,44,0,40–54,0,1
7319.038106804622,44,0,40–54,0,1
5250.550177100939,44,0,40–54,0,1
6229.117589838404,44,0,40–54,0,1
5648.069129556698,44,0,40–54,0,1
17765.736735208466,53,0,40–54,0,1
18366.3877634762,53,0,40–54,0,1
19143.328624787584,53,0,40–54,0,1
18415.527594559895,53,0,40–54,0,1
17987.236789172784,53,0,40–54,0,1
30018.458960854226,56,0,55–64,0,1
32169.716484223445,56,0,55–64,0,1
33071.921362023015,56,0,55–64,0,1
31845.99093954745,56,0,55–64,0,1
30666.17684611967,56,0,55–64,0,1
48881.41640612658,43,0,40–54,0,1
48810.87464782237,43,0,40–54,0,1
48809.84305872883,43,0,40–54,0,1
49992.48467992653,43,0,40–54,0,1
48930.519569566386,43,0,40–54,0,1
40992.28517307659,35,0,18–39,0,0
39994.48591434274,35,0,18–39,0,0
40381.56941187481,35,0,18–39,0,0
40138.22580632044,35,0,18–39,0,0
39844.90223258348,35,0,18–39,0,0
10823.44462040881,36,0,18–39,0,1
10588.7001062837,36,0,18–39,0,1
10666.642585850263,36,0,18–39,0,1
10663.45108436588,36,0,18–39,0,1
10542.575514331658,36,0,18–39,0,1
8503.961942868737,42,0,40–54,0,1
8569.808787274611,42,0,40–54,0,1
8566.015689811265,42,0,40–54,0,1
8651.669089475445,42,0,40–54,0,1
8586.317318279562,42,0,40–54,0,1
73359.84897462872,70,0,65–74,0,1
72191.34739766414,70,0,65–74,0,1
73621.16580168734,70,0,65–74,0,1
72694.65642160224,70,0,65–74,0,1
72660.24544783804,70,0,65–74,0,1
2608.0657592397633,63,0,55–64,0,1
2501.756737787093,63,0,55–64,0,1
2575.934636904472,63,0,55–64,0,1
2544.766155137453,63,0,55–64,0,1
2598.639081070829,63,0,55–64,0,1
308.6732981436547,59,0,55–64,0,1
303.96314207940935,59,0,55–64,0,1
313.57225265296444,59,0,55–64,0,1
313.29289788275406,59,0,55–64,0,1
305.4814219777336,59,0,55–64,0,1
234.40504841469422,52,0,40–54,0,1
232.35820792557143,52,0,40–54,0,1
234.17907026628257,52,0,40–54,0,1
238.92726250760205,52,0,40–54,0,1
235.79059155413827,52,0,40–54,0,1
33836.738287010456,79,0,75+,1,0
33711.19765204471,79,0,75+,1,0
33886.5487969501,79,0,75+,1,0
33589.43792621586,79,0,75+,1,0
33836.89453596776,79,0,75+,1,0
38760.15562451444,68,0,65–74,1,0
38884.035583397024,68,0,65–74,1,0
43546.26147474414,68,0,65–74,1,0
39908.305891271484,68,0,65–74,1,0
42523.78489107207,68,0,65–74,1,0
55263.73998057007,62,0,55–64,1,1
51646.93773261816,62,0,55–64,1,1
53107.261385677775,62,0,55–64,1,1
53157.171191802976,62,0,55–64,1,1
52423.948485236324,62,0,55–64,1,1
17635.97777227883,48,0,40–54,1,1
17129.394501833944,48,0,40–54,1,1
17519.516414639394,48,0,40–54,1,1
17447.271850260506,48,0,40–54,1,1
17293.908771483613,48,0,40–54,1,1
14021.94519690414,46,0,40–54,0,0
13486.202459413395,46,0,40–54,0,0
13488.251465170984,46,0,40–54,0,0
13773.330352367198,46,0,40–54,0,0
13323.281515464192,46,0,40–54,0,0
42465.37703955026,74,0,65–74,1,1
42607.40680443909,74,0,65–74,1,1
45883.79913833838,74,0,65–74,1,1
43732.51186077325,74,0,65–74,1,1
46582.13645837848,74,0,65–74,1,1
3294.180106932699,67,0,65–74,0,1
3481.346506757859,67,0,65–74,0,1
3585.397960118958,67,0,65–74,0,1
3459.1846448884166,67,0,65–74,0,1
3355.4166098048104,67,0,65–74,0,1
14168.781015944953,26,0,18–39,0,0
14022.964099956682,26,0,18–39,0,0
14220.353447675881,26,0,18–39,0,0
14219.203635135207,26,0,18–39,0,0
14245.246674077755,26,0,18–39,0,0
35293.501198388054,25,0,18–39,0,0
35186.2166551672,25,0,18–39,0,0
35339.08245096692,25,0,18–39,0,0
35046.145501910905,25,0,18–39,0,0
35281.562787314004,25,0,18–39,0,0
15823.568274539093,66,0,65–74,0,0
17217.699939366135,66,0,65–74,0,0
18708.476393401714,66,0,65–74,0,0
16566.868024364696,66,0,65–74,0,0
16171.00259851584,66,0,65–74,0,0
12330.420102656115,42,0,40–54,0,0
12336.750451256008,42,0,40–54,0,0
12559.838743755712,42,0,40–54,0,0
12339.870782296288,42,0,40–54,0,0
12527.204136491782,42,0,40–54,0,0
8488.614113398335,39,0,18–39,0,0
8612.919890731475,39,0,18–39,0,0
8523.570873705408,39,0,18–39,0,0
8521.80906822245,39,0,18–39,0,0
8529.84001823148,39,0,18–39,0,0
41361.55880069007,45,0,40–54,0,1
41497.00175333447,45,0,40–54,0,1
44712.01053693486,45,0,40–54,0,1
42627.85442885514,45,0,40–54,0,1
45395.257985525815,45,0,40–54,0,1
18731.777841035677,95,0,75+,1,0
20530.033634301293,95,0,75+,1,0
22270.906109433385,95,0,75+,1,0
19946.352367957603,95,0,75+,1,0
19300.4137752479,95,0,75+,1,0
21772.970254509757,67,0,65–74,0,0
20041.83260915137,67,0,65–74,0,0
20500.63451785429,67,0,65–74,0,0
20907.871956120023,67,0,65–74,0,0
20439.629373870663,67,0,65–74,0,0
9196.54806927592,59,0,55–64,0,1
9310.974909816112,59,0,55–64,0,1
9317.672899008205,59,0,55–64,0,1
9267.120817586618,59,0,55–64,0,1
9301.654182577617,59,0,55–64,0,1
605.5928022162228,43,1,40–54,0,1
648.0868714820718,43,1,40–54,0,1
680.7497034952399,43,1,40–54,0,1
650.8602358255284,43,1,40–54,0,1
616.7280203084546,43,1,40–54,0,1
27347.612740370492,55,0,40–54,0,1
32208.768796817993,55,0,40–54,0,1
23066.782433984183,55,0,40–54,0,1
27653.782747556626,55,0,40–54,0,1
24876.76757264755,55,0,40–54,0,1
64000.37532139581,32,0,18–39,0,1
62043.76851474758,32,0,18–39,0,1
63282.369187407116,32,0,18–39,0,1
62643.51181871852,32,0,18–39,0,1
62454.1333439286,32,0,18–39,0,1
15967.156530233826,57,0,55–64,0,1
15326.065282685817,57,0,55–64,0,1
15517.973606852785,57,0,55–64,0,1
15454.997884555607,57,0,55–64,0,1
15356.264306786736,57,0,55–64,0,1
6012.96735671312,76,0,75+,1,1
2786.9983603669357,76,0,75+,1,1
3028.5459277797127,76,0,75+,1,1
5978.744764672858,76,0,75+,1,1
2617.8923616441334,76,0,75+,1,1
23.99745825212269,76,0,75+,0,0
24.051329733237544,76,0,75+,0,0
24.277134952260404,76,0,75+,0,0
24.708692603690064,76,0,75+,0,0
24.116961777181675,76,0,75+,0,0
69247.96010708205,22,0,18–39,0,0
71762.24797743547,22,0,18–39,0,0
70598.51094993892,22,0,18–39,0,0
72320.44101053067,22,0,18–39,0,0
71129.07240161911,22,0,18–39,0,0
37514.23381993429,52,0,40–54,0,1
39019.8169990178,52,0,40–54,0,1
40533.640181311464,52,0,40–54,0,1
39007.7240028648,52,0,40–54,0,1
38304.13777944161,52,0,40–54,0,1
40647.57052482652,25,0,18–39,0,1
40329.70636668556,25,0,18–39,0,1
40739.656957168074,25,0,18–39,0,1
41555.93581739326,25,0,18–39,0,1
40848.740281536615,25,0,18–39,0,1
19087.72677234096,71,0,65–74,0,1
19738.949288146843,71,0,65–74,0,1
20502.830650053013,71,0,65–74,0,1
19680.67117369181,71,0,65–74,0,1
19232.350498607382,71,0,65–74,0,1
39721.97572739666,42,0,40–54,0,0
39762.28570771287,42,0,40–54,0,0
39553.52223899013,42,0,40–54,0,0
39204.621607313944,42,0,40–54,0,0
39610.67666772773,42,0,40–54,0,0
26695.781877015306,56,0,55–64,0,1
31441.07218754704,56,0,55–64,0,1
22516.9852413914,56,0,55–64,0,1
26994.654316329146,56,0,55–64,0,1
24283.829350276566,56,0,55–64,0,1
49167.41704371797,50,0,40–54,1,1
49357.39116390991,50,0,40–54,1,1
53139.21888532111,50,0,40–54,1,1
50704.134090628206,50,0,40–54,1,1
53969.86981514715,50,0,40–54,1,1
19770.983361688315,62,0,55–64,0,1
19877.97731618656,62,0,55–64,0,1
19571.479541435063,62,0,55–64,0,1
19900.816280487175,62,0,55–64,0,1
19620.457889061214,62,0,55–64,0,1
621.0866476848387,59,0,55–64,0,1
651.7750957294429,59,0,55–64,0,1
683.0365038283416,59,0,55–64,0,1
652.7148752764678,59,0,55–64,0,1
632.3115450648836,59,0,55–64,0,1
61278.57410367388,49,0,40–54,1,1
58180.6625553055,49,0,40–54,1,1
58560.70664014084,49,0,40–54,1,1
59244.627220958064,49,0,40–54,1,1
57919.87839606254,49,0,40–54,1,1
15128.598873955565,46,0,40–54,0,0
15263.219097835523,46,0,40–54,0,0
15806.506050803637,46,0,40–54,0,0
15819.44997164028,46,0,40–54,0,0
16166.174960372802,46,0,40–54,0,0
39999.442789167355,35,0,18–39,0,1
38568.56465289405,35,0,18–39,0,1
38190.82461723929,35,0,18–39,0,1
38755.07489425958,35,0,18–39,0,1
37944.989244831995,35,0,18–39,0,1
3884.8016886653595,56,0,55–64,0,0
3538.890617597748,56,0,55–64,0,0
3653.025588906886,56,0,55–64,0,0
3526.4407198678796,56,0,55–64,0,0
3406.2574835275695,56,0,55–64,0,0
88048.81253236231,28,0,18–39,0,1
85357.00166323887,28,0,18–39,0,1
87061.01227070474,28,0,18–39,0,1
86182.10128919719,28,0,18–39,0,1
85921.56297609034,28,0,18–39,0,1
5034.932832692766,38,0,18–39,0,1
5484.156535137092,38,0,18–39,0,1
5956.75985942803,38,0,18–39,0,1
5282.99019601015,38,0,18–39,0,1
5148.248703894737,38,0,18–39,0,1
5703.63266777936,54,0,40–54,0,1
6069.543741465379,54,0,40–54,0,1
6349.277021877927,54,0,40–54,0,1
6055.678846141537,54,0,40–54,0,1
5823.748333314412,54,0,40–54,0,1
62446.40874963443,49,0,40–54,0,0
76114.31499318295,49,0,40–54,0,0
51484.70671742754,49,0,40–54,0,0
65281.8857461982,49,0,40–54,0,0
56780.8590101158,49,0,40–54,0,0
77028.69441859816,36,0,18–39,0,1
73600.01148907277,36,0,18–39,0,1
74097.43133834809,36,0,18–39,0,1
76833.94055655153,36,0,18–39,0,1
70752.43336757686,36,0,18–39,0,1
46932.4069388476,52,0,40–54,1,1
46889.64238396538,52,0,40–54,1,1
47168.29480689142,52,0,40–54,1,1
47014.68351362508,52,0,40–54,1,1
46988.915303164096,52,0,40–54,1,1
1201.9248776875913,48,0,40–54,0,1
1248.7231930923167,48,0,40–54,0,1
1285.5734857183706,48,0,40–54,0,1
1284.581210011797,48,0,40–54,0,1
1289.1687475028812,48,0,40–54,0,1
55060.66959409543,21,0,18–39,0,0
55480.89632909801,21,0,18–39,0,0
55474.061471087734,21,0,18–39,0,0
56051.80604243209,21,0,18–39,0,0
55610.078815073655,21,0,18–39,0,0
8692.785785152431,67,0,65–74,0,0
9244.384974565859,67,0,65–74,0,0
9621.429022074546,67,0,65–74,0,0
9243.646250514923,67,0,65–74,0,0
8749.605836838951,67,0,65–74,0,0
31225.06545714456,22,0,18–39,0,0
32013.593888601787,22,0,18–39,0,0
31653.320686699844,22,0,18–39,0,0
31810.590305489986,22,0,18–39,0,0
31757.260162378574,22,0,18–39,0,0
561.1374048385367,71,0,65–74,1,1
464.3890471126175,71,0,65–74,0,1
565.6943607519489,71,0,65–74,1,1
578.9496964230957,71,0,65–74,0,1
475.5865709414927,71,0,65–74,0,1
14569.172499131499,37,0,18–39,0,0
14901.293447215718,37,0,18–39,0,0
14461.849618875443,37,0,18–39,0,0
14810.067814365313,37,0,18–39,0,0
14527.240483348369,37,0,18–39,0,0
42507.332753789255,48,0,40–54,0,0
40358.393112904116,48,0,40–54,0,0
40622.01968404257,48,0,40–54,0,0
41096.4373762163,48,0,40–54,0,0
40177.494010795395,48,0,40–54,0,0
8447.891123922367,66,0,65–74,0,1
8323.33291294798,66,0,65–74,0,1
8231.293853440238,66,0,65–74,0,1
8562.928918848087,66,0,65–74,0,1
8328.187917415891,66,0,65–74,0,1
40435.65513074837,54,0,40–54,0,0
39265.48135050223,54,0,40–54,0,0
40096.895396837695,54,0,40–54,0,0
40501.57552214187,54,0,40–54,0,0
39550.69402444347,54,0,40–54,0,0
24748.46144514606,51,0,40–54,0,0
24924.575084251264,51,0,40–54,0,0
24588.369116470472,51,0,40–54,0,0
25103.602398825973,51,0,40–54,0,0
24587.53228448187,51,0,40–54,0,0
9054.57376762477,78,0,75+,0,1
9460.643627129017,78,0,75+,0,1
9846.221829398724,78,0,75+,0,1
9460.196683936972,78,0,75+,0,1
9116.227990862948,78,0,75+,0,1
8961.569826223344,67,0,65–74,1,1
9242.084787814612,67,0,65–74,1,1
9862.504653071483,67,0,65–74,1,1
9256.217812652316,67,0,65–74,1,1
8860.453835372457,67,0,65–74,1,1
38403.345303747155,64,0,55–64,1,1
38554.326777934766,64,0,55–64,1,1
41505.9935804424,64,0,55–64,1,1
39604.54464078904,64,0,55–64,1,1
42143.78252787102,64,0,55–64,1,1
73457.90664390307,38,0,18–39,0,0
74013.39278558001,38,0,18–39,0,0
73884.38982356357,38,0,18–39,0,0
74155.3919036933,38,0,18–39,0,0
73931.44166062029,38,0,18–39,0,0
218.7080605114918,49,0,40–54,0,1
218.17896527561302,49,0,40–54,0,1
218.67848621801164,49,0,40–54,0,1
221.24603588127036,49,0,40–54,0,1
222.36301173819518,49,0,40–54,0,1
28460.41905861417,31,0,18–39,0,0
28161.076108957517,31,0,18–39,0,0
28038.55313861003,31,0,18–39,0,0
28739.632284595955,31,0,18–39,0,0
28101.468804258548,31,0,18–39,0,0
11185.735318104968,25,0,18–39,0,0
11401.18038119037,25,0,18–39,0,0
11358.406649291413,25,0,18–39,0,0
11365.887202738748,25,0,18–39,0,0
11425.656131954964,25,0,18–39,0,0
9914.33604905007,47,0,40–54,0,1
9932.232740260719,47,0,40–54,0,1
9968.324414322378,47,0,40–54,0,1
9993.10760381762,47,0,40–54,0,1
9947.107522330647,47,0,40–54,0,1
15748.355950360776,58,0,55–64,0,1
16811.84251363888,58,0,55–64,0,1
17321.37561739679,58,0,55–64,0,1
16646.24542833238,58,0,55–64,0,1
15884.981847901885,58,0,55–64,0,1
266.2743685241902,72,0,65–74,0,1
267.29475017296966,72,0,65–74,0,1
268.7776409410613,72,0,65–74,0,1
274.6240530162422,72,0,65–74,0,1
268.6061061926753,72,0,65–74,0,1
16104.164255975504,76,0,75+,0,0
15852.28609494051,76,0,75+,0,0
15694.262294803168,76,0,75+,0,0
16335.287511320637,76,0,75+,0,0
15684.40436835924,76,0,75+,0,0
14460.955347717181,65,0,55–64,0,0
13663.160061774408,65,0,55–64,0,0
13817.57665173968,65,0,55–64,0,0
14208.74797144495,65,0,55–64,0,0
13761.163341475365,65,0,55–64,0,0
54999.178943718296,44,0,40–54,1,1
55231.58130026481,44,0,40–54,1,1
59458.4868323415,44,0,40–54,1,1
56752.38567969335,44,0,40–54,1,1
60372.049923525556,44,0,40–54,1,1
11925.009190279068,25,0,18–39,0,0
11435.798796857178,25,0,18–39,0,0
11874.810728451375,25,0,18–39,0,0
11745.792394635733,25,0,18–39,0,0
11757.941358313228,25,0,18–39,0,0
4444.607791988783,58,0,55–64,0,1
5198.028499432422,58,0,55–64,0,1
3729.0720671453078,58,0,55–64,0,1
4422.689317993659,58,0,55–64,0,1
4011.40576842722,58,0,55–64,0,1
56176.096573560644,67,0,65–74,0,1
53221.22778308445,67,0,65–74,0,1
53699.177732178316,67,0,65–74,0,1
55537.53805575853,67,0,65–74,0,1
53569.83495949695,67,0,65–74,0,1
271.8680630008872,90,0,75+,0,0
272.9098800706745,90,0,75+,0,0
274.4239223083761,90,0,75+,0,0
280.39315147299266,90,0,75+,0,0
274.24878408519885,90,0,75+,0,0
18563.025592370668,57,0,55–64,1,1
20001.197327321464,57,0,55–64,1,1
20803.982794258416,57,0,55–64,1,1
20027.94814041612,57,0,55–64,1,1
18957.78147966275,57,0,55–64,1,1
93524.51725410322,50,0,40–54,0,1
89849.14337451948,50,0,40–54,0,1
92214.47596885603,50,0,40–54,0,1
91379.16781969136,50,0,40–54,0,1
90576.30688888574,50,0,40–54,0,1
33746.490662136835,81,0,75+,0,0
38986.28882721871,81,0,75+,0,0
36276.73655786274,81,0,75+,0,0
34220.83686331193,81,0,75+,0,0
36745.7711086352,81,0,75+,0,0
11451.305767304846,59,0,55–64,0,0
11455.026895026991,59,0,55–64,0,0
11475.607084282889,59,0,55–64,0,0
11461.93108656545,59,0,55–64,0,0
11479.451595903505,59,0,55–64,0,0
36320.7754765916,72,0,65–74,1,1
36420.864431297465,72,0,65–74,1,1
39252.65404485585,72,0,65–74,1,1
37381.364521825315,72,0,65–74,1,1
39836.31385951369,72,0,65–74,1,1
27887.716142025478,47,0,40–54,0,0
27201.785842991045,47,0,40–54,0,0
27725.391366078005,47,0,40–54,0,0
27933.805161869237,47,0,40–54,0,0
27597.99848175053,47,0,40–54,0,0
76439.50293920537,67,0,65–74,0,0
68698.25100021959,67,0,65–74,0,0
70216.54798420635,67,0,65–74,0,0
72672.903425731,67,0,65–74,0,0
69478.10768777494,67,0,65–74,0,0
55895.13302973897,65,0,55–64,0,0
56055.078647612274,65,0,55–64,0,0
56339.59437755184,65,0,55–64,0,0
55975.096638804025,65,0,55–64,0,0
56280.578250912076,65,0,55–64,0,0
242.64554210637272,57,0,55–64,0,1
288.1665814929566,57,0,55–64,0,1
238.36066489233784,57,0,55–64,0,1
241.1741967384349,57,0,55–64,0,1
294.81738898049895,57,0,55–64,0,1
61426.386760699446,45,0,40–54,0,1
58321.00260801722,45,0,40–54,0,1
58701.96341336683,45,0,40–54,0,1
59387.533708129326,45,0,40–54,0,1
58059.58940020302,45,0,40–54,0,1
46231.10335455578,80,0,75+,1,1
46613.057815996035,80,0,75+,1,1
45545.93123345618,80,0,75+,1,1
46899.30301593335,80,0,75+,1,1
45553.531666090166,80,0,75+,1,1
2229.2409342006763,67,0,65–74,1,1
2698.732639104908,67,0,65–74,1,1
